customer_id,card_number,card_type,amount,fraud_status
c796d357,4577832218451541,MasterCard,2670.08,Legit
b3eedbce,4089818068145722,Amex,1526.09,Legit
26dc95ad,4390877787999532,MasterCard,1579.79,Legit
a463edc2,4520660166403000,Visa,346.31,Legit
98cd2196,4058245426668434,MasterCard,67.15,Legit
e6fb9fba,4134452837138746,MasterCard,1990.87,Legit
7f26c9f0,4012262442463190,MasterCard,4972.98,Fraud
4cb378e8,4955584048289268,MasterCard,1072.18,Fraud
2296ed5a,4905340629998046,Visa,270.27,Fraud
bc15cf19,4956097786677841,MasterCard,3611.2,Fraud
2d223973,4725864326908766,MasterCard,4245.19,Fraud
7c2c3c8a,4852999635415767,Amex,3087.85,Fraud
86600561,4145837214267463,Amex,3843.12,Fraud
c70053c1,4920238626281583,Visa,26.77,Legit
4fcbb7de,4693121634196982,Visa,823.65,Fraud
cf058a01,4495580690668392,Amex,3205.33,Fraud
9bd02fe4,4040573846280436,Amex,3267.95,Fraud
9187bb87,4982840437422259,MasterCard,3085.89,Fraud
89cc3a9c,4975047082112438,MasterCard,2078.57,Fraud
f02886e0,4653325061460179,MasterCard,3631.18,Fraud
8a04b6bf,4979316043917821,Amex,4657.93,Fraud
464adabb,4897001851238895,Visa,3803.83,Fraud
a051a202,4063736062918920,Visa,668.31,Legit
7872d2eb,4955010916900588,Amex,3101.12,Fraud
ec08cced,4342482903189487,Amex,2752.51,Legit
87aea6b7,4637113450380427,MasterCard,2790.46,Fraud
8203c66b,4251340726313040,Amex,4808.71,Fraud
50b67051,4963049755802646,Amex,1087.66,Fraud
5e7a2172,4194736212235599,Amex,2579.97,Fraud
573afb2c,4950220713632962,Amex,2365.11,Fraud
a52dca43,4920826777685444,Visa,4060.66,Fraud
ca144aff,4839375746741615,Amex,3387.98,Fraud
f0729f4e,4869251407454256,Amex,565.05,Fraud
ada2483c,4474150910098724,Amex,1567.49,Legit
68d30167,4697262842573228,MasterCard,698.97,Legit
79351dd9,4612429383528075,Amex,2301.44,Fraud
ad278f8c,4002929068310762,Visa,868.31,Legit
fb499b8f,4440324352058188,Amex,3507.33,Legit
b2ae5415,4445178488673368,Visa,3048.55,Legit
d9c72340,4675070331858562,Visa,106.04,Fraud
bce6082b,4548541503625240,Visa,2966.97,Fraud
c9d5e4af,4894032460368206,Amex,7.86,Legit
60e868f3,4331209869074582,Amex,44.56,Legit
3d4956ea,4549951434928663,MasterCard,3330.73,Fraud
f3c79d88,4309352564583438,MasterCard,613.91,Fraud
2d6d3434,4523800508440933,Visa,2694.28,Fraud
07480001,4342371409549320,Amex,3193.83,Legit
518feb9f,4007254369244718,MasterCard,221.5,Legit
4bd8db35,4265129715307343,Amex,1837.81,Fraud
3987a1d7,4615492942337336,Visa,1877.89,Legit
6178daa2,4830384635682210,MasterCard,611.93,Fraud
e495d655,4217614806475561,MasterCard,1685.34,Fraud
77df0beb,4153966937646932,Visa,2804.01,Legit
588adcef,4309013714479360,Amex,2417.05,Fraud
695f45e0,4334075888984755,Amex,1901.23,Legit
13402e14,4452312515009623,Visa,3636.37,Fraud
bfbb3556,4462734230668268,MasterCard,2702.64,Legit
cefba124,4977797555224494,Visa,2177.49,Legit
017a7edb,4811589465166083,MasterCard,1314.35,Legit
cd17f1a3,4579774091624836,Amex,1306.74,Fraud
feb05424,4163952706656433,MasterCard,4202.03,Fraud
1b3b0b2c,4265034797800944,Amex,2150.93,Legit
55dcf11f,4589169810267397,Amex,3135.75,Legit
754d51b2,4141498956290959,MasterCard,3621.99,Legit
612ec6f2,4590863714296091,Visa,3950.72,Legit
521fea30,4224671515904951,Amex,3650.46,Legit
7a02332b,4301706321728511,Visa,4238.45,Fraud
71ab65d3,4326856241660079,Amex,2925.43,Fraud
287a64b3,4148975656267422,MasterCard,2322.94,Fraud
8c3bbe5d,4442395667287710,Amex,296.33,Fraud
eaeb5685,4201244486450144,MasterCard,75.45,Fraud
0c80f5ff,4356064155230608,Amex,523.24,Legit
bc6a865d,4132630991553923,Visa,4577.43,Fraud
21c4b212,4866159318778619,Amex,1106.05,Legit
85d9981b,4693554255628323,MasterCard,2603.5,Fraud
e53694c8,4807113128368576,Visa,1057.32,Legit
b9bdc507,4743638491331147,MasterCard,256.88,Fraud
7fc24d0f,4628181472813429,Amex,4562.45,Fraud
37ee806b,4691344307427730,Amex,4329.96,Fraud
0fa831ef,4447388226645333,Amex,4141.44,Fraud
1d407f11,4697977884546283,Visa,3300.85,Fraud
7dcaccbb,4037086044402483,Visa,1731.86,Fraud
8eca3aea,4951289090837774,Amex,1901.2,Legit
9f2f40b7,4716942986870467,MasterCard,297.21,Legit
70ec265e,4970583285924711,Visa,822.38,Fraud
7aee5654,4704951398909312,Amex,3305.6,Legit
f5a3eab7,4638033838464967,MasterCard,2329.06,Fraud
5dd1f359,4016713852150319,Visa,1082.6,Legit
75b1e389,4276181475704604,Amex,4023.83,Fraud
d6bf9e67,4813170747115806,Visa,4579.61,Fraud
ce301602,4981429821651342,MasterCard,3459.61,Fraud
36a80474,4005446379237136,MasterCard,269.05,Legit
54ead6b5,4741007861071323,MasterCard,690.05,Fraud
7cc3e0bf,4082091584089470,Amex,1770.21,Fraud
d4af8675,4586616204357419,Visa,4837.22,Legit
8f0facf4,4767928994950597,Amex,1839.16,Fraud
aeed2767,4587943921733253,MasterCard,1267.15,Legit
c233d62c,4853738552570264,Visa,3662.82,Legit
8f5d7ff2,4559940643799624,Amex,3581.45,Legit
1a6d3b26,4902009644355663,MasterCard,36.74,Fraud
d6f5b412,4930475894727990,Amex,3119.47,Legit
25fe7735,4571597992892642,Amex,3562.18,Legit
ef4a363f,4280098627234690,MasterCard,3046.28,Legit
1cfd381b,4262171880157189,Amex,521.14,Fraud
b1f34cf4,4816077899561025,Visa,2898.57,Fraud
cd200fdd,4666546147325087,MasterCard,3632.15,Fraud
88d2fbc7,4594807226777623,MasterCard,1474.53,Fraud
d6427bc4,4414024499948372,Visa,1858.29,Legit
852cfb47,4657603415739969,Amex,1345.52,Legit
0e5d2edd,4460529914991263,Amex,578.38,Legit
7fcba7bf,4639156128147619,Visa,4605.43,Legit
d8cca174,4301211630305168,Visa,1042.75,Legit
41ad84f0,4871326478300558,Amex,995.32,Legit
097a3b2d,4934554959419648,Amex,1977.31,Legit
79dd0ffa,4513084118019245,Amex,2925.83,Fraud
a8df1abd,4519985582227482,Amex,219.22,Fraud
3962c0c6,4930467048620460,Visa,800.62,Fraud
0ac943b2,4957331629425392,Amex,684.81,Legit
002ea6ef,4413083771757647,MasterCard,2150.05,Fraud
5d35d67e,4659821065732435,Amex,1859.13,Fraud
816bbf2f,4751303128273761,Visa,4664.99,Legit
6f5e09d8,4228231570144096,Visa,627.39,Legit
ea9b7520,4992181687234732,Visa,4921.31,Fraud
96a3c218,4074569227144646,Amex,590.69,Fraud
e72e710f,4301636271012758,MasterCard,2581.86,Fraud
a3e8c1f8,4857359957560119,MasterCard,1457.9,Legit
7d0beeec,4990966098126747,Visa,4037.84,Legit
d293ff90,4609130536511035,MasterCard,623.09,Legit
348b786a,4253780699959501,Amex,1991.96,Legit
ffddeaea,4905070729237058,Visa,4758.79,Fraud
b49bc038,4126081183629436,Amex,2851.67,Fraud
97f86852,4289457401735283,MasterCard,2529.03,Fraud
b3755951,4702424887545197,MasterCard,165.91,Legit
9b9660d7,4336650914257224,Visa,4950.68,Fraud
9db32ed2,4859904455384344,Amex,2468.05,Legit
85d9981b,4168170861813872,MasterCard,2406.72,Legit
f7f16569,4466044124221356,Amex,1113.49,Fraud
63128009,4233731563871442,Visa,1886.89,Fraud
1f9451fc,4504211299634374,Amex,3493.93,Legit
898244a0,4726015465101528,MasterCard,3477.89,Fraud
e6711be6,4132571497764913,Amex,3091.4,Fraud
f69fc90a,4837044239938748,Amex,1018.44,Fraud
82b9ed5d,4756655874313629,Amex,1002.88,Legit
e7bde3dd,4753178634230309,MasterCard,3101.9,Fraud
711daff1,4094178797889055,MasterCard,2845.34,Legit
0d991e45,4857992640847632,Amex,4566.55,Fraud
fb27e761,4223725399545016,MasterCard,4458.43,Fraud
a8932d5f,4943334435805986,Visa,3810.88,Legit
0a6cf8d1,4722072274624020,Amex,3945.69,Legit
60a3b71d,4750177556381275,Amex,2492.88,Legit
acb3374f,4675694231511961,Amex,4607.33,Fraud
178fa3f7,4695102314047313,MasterCard,4616.88,Legit
6889d03c,4401191723454793,Amex,1398.71,Fraud
d765d22f,4800917965976631,Amex,4525.59,Legit
b17e6fe3,4907181233756844,Amex,3352.6,Legit
6b9d2f93,4184247507439690,MasterCard,911.73,Legit
795007a7,4368395951869538,MasterCard,1124.87,Fraud
752606e1,4792419523650022,Visa,2688.34,Fraud
6eb27711,4501467862187249,MasterCard,4538.42,Fraud
301096b1,4132787832402049,Amex,4569.36,Fraud
03acb201,4859685951586769,Amex,4786.79,Legit
7a09bc7d,4954403156360012,Visa,1714.96,Legit
69bbf8f7,4662687504941449,Visa,1516.59,Fraud
7d82ff1f,4335946973409719,Amex,2426.53,Fraud
c70053c1,4170884143416330,MasterCard,829.29,Fraud
0e1689ee,4031541059810471,MasterCard,1836.75,Fraud
57df1900,4232936856303109,Visa,2870.5,Fraud
abd198f9,4655508045033596,Amex,4461.85,Legit
5d7f3d4e,4347665305939096,MasterCard,2593.7,Legit
91a774b3,4258862367652645,Amex,1802.27,Legit
55798671,4841140567114284,MasterCard,3816.33,Fraud
081cf363,4561333876666924,Visa,3579.58,Fraud
efe3e319,4118212414194565,MasterCard,4848.94,Legit
a241f745,4327471201424133,Visa,1479.26,Fraud
c710278c,4519017173733478,Amex,941.1,Fraud
96db66d4,4075637117087206,Visa,4784.62,Legit
b998c76f,4054605186240183,Amex,4193.36,Legit
411e7dc6,4575127384952519,MasterCard,859.74,Legit
fb526d17,4301985317594117,Amex,133.97,Legit
d24ee08b,4009526385479230,Visa,3188.79,Legit
9a7859b4,4286699291330450,MasterCard,3947.38,Fraud
353c10a6,4200191544133538,Visa,2485.44,Fraud
55089637,4587319472691259,Visa,3285.75,Legit
2b61365d,4867421713415216,Visa,1681.76,Fraud
c98c3233,4681572979522469,MasterCard,726.39,Legit
a5d053e9,4185517630008409,Amex,3923.22,Legit
ad508a10,4474185538931864,Amex,2230.75,Fraud
c424f451,4327923221834923,Amex,3966.99,Fraud
09c4d4a5,4292305523106690,Visa,1881.31,Legit
b85a39d6,4432026354173739,Amex,1465.2,Fraud
f3a11aa7,4304650351709693,Amex,495.42,Legit
2049e093,4499278740192762,Visa,3177.81,Fraud
004aa4ac,4439273610371367,MasterCard,676.1,Legit
e35358bf,4475227146431066,Visa,573.43,Legit
c3dd91e3,4778549608608707,Amex,3808.6,Legit
4f11765e,4464249107200242,Amex,4807.19,Legit
fdbb7b4b,4892913494729111,Amex,4482.26,Fraud
e8a6e1cd,4179651282031779,Amex,1817.18,Fraud
d3f6fa5d,4387438968375383,Visa,4105.21,Legit
30e9b969,4359612698377638,Amex,3857.4,Legit
332f3d7f,4750846795408798,Visa,4205.61,Fraud
36e8d039,4006004371152875,Amex,1140.38,Legit
d3f8636b,4401799782587780,MasterCard,3152.47,Fraud
105323f6,4513540996275985,Amex,4085.68,Legit
7b0c06bf,4162561879624820,Visa,3210.05,Fraud
c53f1092,4750657010075910,Visa,4501.3,Legit
e15fb391,4132326670614371,Amex,2216.21,Legit
b8b7a0bc,4906987717477488,Visa,4728.01,Legit
75e46630,4816247968015654,MasterCard,904.19,Legit
35e3bf45,4882264524760003,MasterCard,1650.12,Legit
6edb822b,4042439827835655,Amex,1293.89,Legit
927860bf,4015172533573905,MasterCard,4358.08,Fraud
6d1972a4,4767222238201292,Amex,3151.78,Legit
e74add33,4507827416390124,MasterCard,4263.24,Legit
3b482673,4181333978811576,Amex,4692.59,Legit
be8dd5ee,4086356388884806,Amex,3441.22,Fraud
74eb4c10,4884844232152276,Amex,298.75,Legit
126d7ef9,4220684958606805,Amex,2875.35,Fraud
8d706c7b,4104890890081988,MasterCard,981.72,Fraud
ef014460,4421954841408041,MasterCard,1042.52,Fraud
b5051105,4479536254639179,Visa,4214.24,Legit
003b82f6,4771106892763008,Amex,491.11,Fraud
7d9b51fb,4326347057407656,Visa,1380.69,Legit
b2e2f476,4427243211022804,Visa,4271.96,Fraud
5ecf0db3,4172533133514392,Amex,150.81,Fraud
da5a02bb,4443234888076199,Amex,4861.22,Legit
29f96338,4824645888657929,Visa,3050.36,Fraud
8b6270c8,4050374073101800,MasterCard,1670.13,Fraud
00310ecc,4629317627311245,MasterCard,2635.92,Legit
262880bc,4809400032655851,Amex,2225.89,Fraud
13e1734d,4439447729214458,Amex,160.5,Fraud
7b67b52b,4509468502674432,MasterCard,198.48,Legit
b8cd5702,4098579942857812,Visa,4364.73,Legit
b86ae661,4571628658293765,Visa,1048.87,Fraud
ef6c6db3,4604076376401701,Amex,2651.4,Fraud
6d85dc1f,4473699594247495,Visa,290.55,Legit
190504dc,4231054917794174,Visa,3514.83,Legit
20b10a82,4150701973016960,MasterCard,1638.05,Legit
e8d5baa8,4124279096284131,Amex,2547.43,Fraud
82ddf9e9,4342559645766696,Visa,3113.18,Legit
3d4f4271,4597013182318323,MasterCard,3705.81,Fraud
ba7cb1f5,4557804737620934,Visa,3456.22,Fraud
5c193460,4350552853215430,MasterCard,2533.69,Legit
e2b6d9c0,4157672642583503,Visa,3171.43,Fraud
1315d1c4,4158126486613321,MasterCard,4599.65,Fraud
1eb7abf8,4544773863285729,MasterCard,4159.97,Fraud
93ccf507,4909927538107259,Amex,129.08,Legit
09cd2c26,4049305353713959,Amex,1382.49,Fraud
ed1f36bd,4272401193462523,MasterCard,1587.24,Legit
b9e51dad,4573691743292679,Visa,4406.64,Fraud
c0427a81,4208091884682163,Visa,872.14,Fraud
d9e9184b,4578534035459678,MasterCard,1882.56,Fraud
391b73fd,4459203615005228,Amex,221.81,Fraud
703ba7af,4137701690829156,MasterCard,2626.12,Legit
bcc1c35e,4982603303976794,MasterCard,1732.41,Fraud
8f6737cd,4167245014745048,Amex,1943.26,Legit
7fa0e24c,4029088889950972,Visa,2896.4,Legit
51609c51,4962502242942632,Amex,1470.32,Fraud
295bf583,4335791718878947,Amex,4714.76,Legit
5fefe4e0,4395969529045990,Amex,55.11,Fraud
39f37026,4280906990098627,Amex,1790.15,Legit
ef951aa6,4808167167300642,Visa,3611.63,Legit
de83bb3c,4223236234515255,Visa,3376.66,Fraud
454c2b3e,4268424683459334,Visa,566.88,Fraud
4e3ef60a,4237078413556120,Amex,4705.67,Legit
6008671e,4909343645519933,MasterCard,3781.49,Fraud
fc397ce9,4938325019171750,Amex,4596.45,Fraud
bca6a933,4931840404623162,Amex,124.87,Fraud
9f0e571b,4178228220151331,Visa,3324.16,Legit
73b60847,4438447856828147,Amex,4169.64,Legit
170b1a12,4214098018170488,MasterCard,3008.91,Legit
60b41123,4418586474936248,MasterCard,3160.45,Legit
ad7ffdd3,4204928463812790,Amex,4292.18,Legit
6db09075,4611225801471588,MasterCard,109.9,Legit
c80280ab,4582463494311374,MasterCard,4565.96,Fraud
6bf0b88a,4973333544454986,Visa,4560.11,Fraud
ff7a8f7c,4194811596583631,Amex,4404.57,Fraud
9d708c13,4158680515291277,MasterCard,1984.83,Fraud
ea6088db,4707634931076669,Visa,1825.25,Fraud
05856f04,4052162222468404,Amex,2226.44,Fraud
108fa90b,4584998679101379,MasterCard,1925.12,Legit
62233db6,4721628019073004,MasterCard,804.24,Fraud
34fbaaad,4262008941146407,Amex,457.23,Legit
67d90051,4408122493374229,Visa,4690.0,Fraud
5ed059c5,4685309451555444,MasterCard,687.24,Fraud
b3c1eb39,4790469467171719,Visa,2846.98,Fraud
1b14b8a4,4428492854215675,Visa,4675.67,Legit
a86ade0e,4497131606451487,Amex,4975.54,Legit
db100cfb,4589474358969721,MasterCard,2280.14,Fraud
c967fc78,4003417739525835,Visa,2069.99,Legit
c9a0c3fc,4393109492773185,Amex,1937.49,Legit
9e1446c3,4641496210351463,MasterCard,1579.31,Legit
6c617d04,4389460738376127,Amex,3074.1,Legit
2a9eb88b,4739129802419611,MasterCard,3577.65,Fraud
2fc0f051,4665275885845384,Amex,4759.74,Fraud
f71a48b0,4075861345035668,MasterCard,4721.97,Legit
ca30d88a,4345776242529411,Amex,2749.58,Fraud
fc63f23b,4043127093536557,Amex,1250.19,Legit
ad75a1cc,4535291189013593,Visa,3411.56,Legit
beebabe2,4138235337485485,Visa,2237.1,Fraud
6b833925,4799945887614389,Amex,2996.89,Fraud
0f69422f,4656769673377767,Amex,3552.46,Fraud
eb843667,4072949935207343,MasterCard,3506.8,Legit
d5c1d96b,4324050087620239,MasterCard,4128.96,Legit
7dcaccbb,4731141075250415,Amex,4864.93,Fraud
d2f97a62,4765059018717879,Amex,3723.81,Legit
4f11765e,4290968975577619,Visa,4178.54,Legit
6b940e0b,4296078955455762,Visa,1091.99,Legit
c0cda96c,4654299819203117,MasterCard,3497.69,Fraud
53b9800d,4642776427767471,Amex,3388.51,Legit
fc5fc9e8,4769496215825145,Visa,4897.77,Fraud
1d1da597,4507601379033942,Visa,3794.55,Fraud
0d5094a1,4028818142654065,Visa,2435.47,Legit
27ff119f,4708390583617669,Amex,4491.38,Fraud
692a3fd4,4814748504200470,Amex,960.96,Legit
d3c6f92b,4007231284380132,MasterCard,2485.49,Legit
6c5c75ae,4602331906356681,MasterCard,3880.68,Fraud
5b9f9ea0,4784503641071946,Amex,618.33,Legit
0075e9ba,4299054246723489,Visa,2207.6,Fraud
476b72bb,4241219661302205,MasterCard,1009.0,Fraud
c4e3df7b,4424301833178413,Amex,3796.84,Fraud
847c12b3,4068915487670945,Visa,4257.48,Fraud
17fd213b,4303633501573376,Visa,168.28,Legit
3198b65b,4404097035555234,Amex,2877.61,Legit
6e575ab2,4755474721258990,MasterCard,3164.66,Legit
c8a9f585,4625723714691932,Visa,3532.94,Legit
60e14235,4919933686227715,Visa,1725.63,Legit
60eb7a78,4738180739163559,Amex,4705.51,Legit
07afe750,4131138680105196,Visa,2023.44,Legit
7a036e37,4038153636656329,MasterCard,1713.71,Fraud
46b269ea,4434984594059373,Amex,1107.23,Legit
0f8e7b7a,4957376651325028,MasterCard,3051.79,Fraud
b7b1a576,4245231309894788,Visa,2340.8,Fraud
8c8e7409,4355919681080945,MasterCard,3093.9,Fraud
a4148dcb,4793920831453362,Amex,4724.01,Fraud
88be0af2,4439386601628916,Visa,3988.86,Legit
af7091eb,4138387249991637,Amex,2760.69,Legit
58c948c1,4699390867363296,Amex,1488.86,Fraud
2446fb76,4446841059931759,Amex,3057.67,Legit
4136a4f1,4173114086996784,MasterCard,2113.74,Fraud
a9fbd229,4239011815503034,Amex,1416.0,Fraud
7bd21eff,4777998090171974,Visa,4658.45,Legit
7b913c9d,4944900732311719,Visa,658.48,Legit
34a52811,4646227707685690,Amex,4137.47,Fraud
570e29af,4783986108358735,Amex,1371.65,Legit
af269852,4322534430591975,Visa,545.76,Legit
f2096473,4971227503026300,Amex,1455.8,Legit
6561707c,4169187596742795,Visa,1823.96,Fraud
df38fcf0,4966130262196891,MasterCard,3625.0,Fraud
3f49ed17,4374099553414758,Visa,692.15,Fraud
5e1599cf,4152427587587547,Amex,1639.63,Legit
dabf26e5,4736701184528095,Amex,306.18,Legit
1d407f11,4475626591165436,Amex,1578.23,Legit
5b678f9f,4369622914764285,Visa,2085.28,Fraud
f0b062e0,4452270963534254,MasterCard,1659.5,Fraud
7e80e8a2,4671728337805457,Amex,2864.88,Fraud
54f5a3ee,4283871658215235,MasterCard,3156.66,Fraud
95889788,4698770925063965,Amex,3771.77,Legit
9e9276cb,4858008465119970,MasterCard,4917.87,Legit
9af9d57a,4319246925396282,MasterCard,3223.02,Legit
9d5d6018,4413043356444862,MasterCard,3463.2,Fraud
8dd5b9b9,4257288816220522,Visa,370.85,Fraud
97fd9ee2,4400010797507305,Visa,2958.62,Legit
d963e13b,4756923887007707,Visa,3550.07,Legit
c8b1c4e6,4845182267566617,Visa,1311.7,Legit
fbcbec2f,4543400219512405,Visa,4565.83,Fraud
8330ccd2,4492136165200568,MasterCard,3821.89,Legit
18b10883,4953145522137662,MasterCard,3679.2,Legit
95ced694,4151436879104326,MasterCard,183.31,Fraud
0ebef2a6,4927001702199399,MasterCard,4482.92,Legit
aa9ab7a4,4843689282287096,Amex,407.99,Fraud
8e58c15c,4495676828518119,Visa,2982.72,Legit
075117cb,4486550655205606,Amex,869.97,Fraud
70c99427,4574495961739281,Visa,3433.12,Fraud
3ba87ec9,4017200086087300,Visa,2120.82,Fraud
6d2d01d5,4143257973418102,Visa,3099.21,Legit
412c18d3,4666717161830886,MasterCard,1898.7,Legit
003db77f,4607314240567838,Visa,3526.65,Legit
985b1d2e,4826967071675866,Visa,3220.58,Legit
288767ee,4614532978765115,Visa,957.51,Legit
da63cf05,4669192819111831,MasterCard,2493.71,Legit
a8e29a93,4786063127367431,Visa,1580.22,Fraud
60bb9cee,4371019423617862,MasterCard,3314.42,Legit
d158d8d4,4506587997718520,Visa,2436.73,Fraud
6d430d76,4798806397948298,Visa,2318.86,Fraud
e630931e,4561568609383483,Amex,399.08,Fraud
823d0e1d,4241212250875319,MasterCard,94.78,Fraud
eaeb5685,4752042452608890,Visa,953.3,Fraud
acc1f0c2,4167092659391047,MasterCard,3529.3,Fraud
1e015299,4751236948281459,Amex,2195.3,Legit
073345bd,4490477319626270,Visa,231.4,Legit
ac637c2a,4020084402736922,MasterCard,4688.7,Fraud
cf1f84c2,4596313327650759,Visa,1968.93,Legit
8d5a4aae,4791631282840237,MasterCard,3440.48,Fraud
6519ddc2,4591349073439802,MasterCard,4144.11,Fraud
c6615462,4729563098441230,Visa,2898.42,Fraud
d1595f6e,4168403408566517,MasterCard,1049.4,Legit
ccefb48f,4700908741459357,MasterCard,2901.61,Fraud
f634f6c9,4092722337803696,MasterCard,4946.91,Fraud
8780c880,4504373738889223,Amex,3374.28,Legit
bf50ec2a,4866908024125881,Visa,3229.68,Legit
759936de,4646082407034586,Visa,4253.39,Fraud
4d364a82,4715918109153578,Amex,1062.91,Fraud
8df5929c,4379792865425802,MasterCard,2351.18,Fraud
8db0ba02,4041279325589391,Visa,1084.05,Legit
57072618,4460900831928219,Visa,4968.54,Fraud
757d9bb6,4334922204979979,Amex,584.82,Fraud
3882d2e7,4270087997326113,Visa,848.86,Legit
a9363aa3,4738243738375895,Visa,1635.27,Fraud
2800d272,4719566886971534,Amex,704.17,Fraud
517f1468,4513914559460245,MasterCard,2578.26,Legit
c564dbf1,4804164647865140,MasterCard,3845.19,Fraud
81f512be,4191022560787678,Visa,1685.28,Fraud
717a5111,4225277111261769,MasterCard,3506.32,Fraud
efe3e319,4601586607481333,Visa,1339.38,Fraud
2f13ec3d,4715724918864383,Amex,3315.93,Legit
ad20b0e3,4389805395518934,MasterCard,3458.6,Legit
27282be4,4987141875182322,Amex,3008.05,Fraud
5ed7ffb3,4960622921441359,Amex,2504.72,Legit
d0f902d4,4937473849964498,Visa,4704.07,Legit
0c58b265,4683411017623625,MasterCard,2916.17,Legit
bc6a865d,4920520381064159,Amex,4134.89,Fraud
7480dca0,4864724923841995,Amex,3522.92,Fraud
5c540a5d,4301421425971948,Visa,2362.47,Legit
f916aafa,4852282314254371,Visa,3725.02,Fraud
8d676cc6,4811498422201175,Amex,627.97,Fraud
9a0386e7,4939127638210236,Amex,1458.01,Legit
51074158,4671640978833377,Visa,2373.26,Legit
9204deac,4353648008905276,MasterCard,3236.22,Fraud
13e8d267,4718222506033567,Visa,3121.09,Fraud
008693a8,4957618581287251,Amex,1301.65,Legit
57dd5e47,4382586357264967,Amex,4823.1,Fraud
8a449dc6,4812494177183386,MasterCard,3581.11,Legit
816bbf2f,4378769423015847,Amex,3524.87,Fraud
fe5f6993,4281933934775481,Visa,1504.02,Legit
c65e6512,4882307097979664,Visa,189.39,Legit
04e80588,4196452740948517,Amex,3972.88,Fraud
4c6d59f2,4238773543232852,MasterCard,1395.14,Legit
f621ba10,4526060376435484,Amex,2096.45,Legit
d619723e,4619870256916546,Amex,1552.33,Legit
84053e51,4599429625040704,Amex,51.18,Legit
2fc4a83c,4262032260176142,Visa,1932.38,Fraud
1a3e8934,4070540014079406,Visa,1777.66,Fraud
6be80857,4023752784348501,Visa,1735.95,Legit
357d5597,4658877013950728,Visa,1738.85,Legit
6b5fbf7c,4598871415888886,Amex,476.04,Fraud
2d1b1cf0,4636917173166850,Amex,3370.53,Legit
cb348218,4249489473480885,Amex,1692.81,Legit
1bd2ceca,4390959178046766,Visa,4636.82,Fraud
5bb9a263,4165221145327925,Amex,1781.42,Legit
c967fc78,4653565409231754,Amex,1510.93,Legit
d946385c,4271331492500338,MasterCard,1297.76,Fraud
eaaa503f,4753122073436357,Amex,1066.32,Legit
a509ff11,4652892230906557,Amex,2439.77,Fraud
53b2dba8,4114384555506487,Visa,1935.49,Fraud
2a5dfafd,4808423477392252,Amex,99.57,Legit
9f1ba11d,4677832787101914,Visa,4426.98,Legit
84d279c2,4482369482643507,MasterCard,2206.33,Legit
a527f9b6,4975063636572092,Visa,547.82,Fraud
b93075d0,4340607931161635,Visa,3223.37,Legit
440d47b6,4052136829076083,MasterCard,260.01,Legit
c066834a,4451798370155538,Visa,1411.98,Legit
29c3c5da,4072545341190634,Visa,1415.9,Legit
0f69422f,4153832202567916,Visa,1844.92,Fraud
b30d1a74,4977799017462480,MasterCard,2650.2,Legit
b8b94235,4245253082707110,Amex,3186.99,Fraud
8eca3aea,4403955588716316,Amex,798.73,Fraud
3449893c,4426755294050643,Amex,3837.67,Fraud
e9240c69,4053241629490648,Amex,2937.19,Fraud
de345bf6,4047473789620842,Amex,4324.25,Legit
163419f5,4506498862650964,Amex,2331.98,Legit
14baffe2,4650115099421308,Visa,4039.91,Legit
5b196f2c,4251306797495263,Amex,4650.56,Legit
8340a194,4905168815591964,Visa,1385.34,Fraud
2d081cc4,4563795173533122,Visa,128.23,Legit
c233d62c,4949416984993661,Amex,451.3,Legit
1e3461c5,4088115917317300,Amex,1573.49,Legit
be7ea65e,4027903236148934,MasterCard,4610.46,Legit
c4a795ec,4955351873101327,Visa,316.51,Legit
a6b4f3fd,4416946118075674,MasterCard,1687.3,Fraud
c64455a2,4986943304048284,Amex,3815.33,Legit
54cf2c5e,4550313085679572,Amex,3760.9,Fraud
e9eef0a0,4478181386186665,Visa,4619.51,Legit
94ffeb2b,4575472163794090,Amex,3859.91,Legit
f64a56b1,4267096401783996,MasterCard,2137.78,Fraud
9f863daa,4466222362560848,Visa,219.13,Legit
1246e8ff,4900575055980712,Visa,1015.52,Fraud
24e62a8a,4709111038542248,Visa,2063.13,Fraud
d0fc0b31,4282828514236350,MasterCard,2187.46,Fraud
ba8ece65,4781754418502927,Amex,3949.37,Legit
fb27362f,4441961727364871,Visa,745.73,Fraud
386270ef,4691411838205503,MasterCard,3956.91,Fraud
81456894,4683635583133664,Visa,2702.84,Legit
b1a18814,4975889034500271,MasterCard,3686.5,Legit
34a52811,4030882195542128,MasterCard,43.47,Fraud
02d78cfa,4466815162139364,MasterCard,4446.81,Legit
b2fda54d,4108793475678051,MasterCard,4309.19,Fraud
6ee2d911,4111820185354973,Visa,4673.63,Fraud
a8273cd6,4257476359818238,MasterCard,2612.34,Fraud
ec85925e,4103486825152183,Visa,4341.23,Fraud
a33ffb28,4320954511471420,Visa,1876.51,Legit
2ec1aaaf,4714429938155504,Amex,402.4,Legit
785d673a,4938911143184924,Amex,4501.42,Legit
f2aff4b4,4788740315590910,Visa,942.37,Fraud
904371bd,4745748187976952,Amex,3688.5,Fraud
1dcbd7e3,4568261821948266,Visa,526.37,Legit
57fe6d2f,4327218692407105,MasterCard,1856.48,Legit
c175136b,4208773217325632,Amex,1118.16,Fraud
